Date,Open,High,Low,Close,Adj Close,Volume
2019-04-01,56.25,56.25,55.1,55.57,55.57,3267000
2019-04-02,55.78,55.98,55.34,55.58,55.58,3684300
2019-04-03,55.58,55.65,55.01,55.37,55.37,3936700
2019-04-04,55.59,55.61,54.74,55.28,55.28,2606200
2019-04-05,55.35,55.72,55.14,55.71,55.71,2522500
2019-04-08,55.71,55.75,55.11,55.31,55.31,2418600
2019-04-09,55.24,55.77,55.2,55.76,55.76,3126300
2019-04-10,55.88,56.32,55.24,55.35,55.35,3019300
2019-04-11,55.44,55.72,55.29,55.67,55.67,3662000
2019-04-12,55.59,55.97,55.12,55.87,55.87,2431600
2019-04-15,55.92,56.21,55.66,55.78,55.78,2198700
2019-04-16,55.76,55.98,54.77,54.86,54.86,4167800
2019-04-17,54.95,55.09,54.6,54.77,54.77,2795900
2019-04-18,54.93,55.27,54.64,54.68,54.68,3107200
2019-04-22,54.5,54.86,54.46,54.78,54.78,3924900
2019-04-23,55.0,55.31,54.6,55.18,55.18,2720100
2019-04-24,55.24,55.67,55.09,55.41,55.41,2430800
2019-04-25,55.09,56.29,54.71,55.99,55.99,2094400
2019-04-26,56.2,56.71,55.87,55.92,55.92,2228100
2019-04-29,55.69,55.92,54.94,55.45,55.45,1851800
