Date,Open,High,Low,Close,Adj Close,Volume
2019-04-01,49.79,49.95,49.43,49.84,49.84,1843600
2019-04-02,49.75,50.35,49.65,50.15,50.15,2170300
2019-04-03,50.37,51.1,50.17,50.35,50.35,1460000
2019-04-04,50.34,50.38,50.0,50.26,50.26,1751100
2019-04-05,50.49,50.85,50.34,50.4,50.4,1031900
2019-04-08,50.36,50.49,49.99,50.33,50.33,777200
2019-04-09,50.11,50.54,50.11,50.42,50.42,803000
2019-04-10,50.51,50.72,50.23,50.61,50.61,898400
2019-04-11,50.7,50.7,50.38,50.49,50.49,887700
2019-04-12,50.51,51.46,50.51,51.24,51.24,1262400
2019-04-15,51.46,51.46,50.84,51.23,51.23,778900
2019-04-16,51.35,51.5,50.17,50.38,50.38,1286300
2019-04-17,50.57,50.78,48.57,48.76,48.76,1729100
2019-04-18,49.01,49.76,48.49,49.73,49.73,2172100
2019-04-22,49.42,50.2,49.1,49.3,49.3,1189700
2019-04-23,49.59,50.2,49.22,49.76,49.76,1422000
2019-04-24,49.87,50.55,49.57,50.4,50.4,1071700
2019-04-25,50.12,50.29,48.9,50.18,50.18,1208100
2019-04-26,50.19,51.08,50.06,50.9,50.9,1174200
2019-04-29,50.9,50.97,50.33,50.59,50.59,1009700
